Time[s], SD_DIN, SD_DOUT, SD_NCS, SD_CLK
0.062780160, 1, 0, 0, 1
0.062780560, 1, 0, 0, 0
0.062780880, 1, 1, 0, 1
0.062781040, 1, 0, 0, 0
0.062781120, 1, 1, 0, 1
0.062781200, 1, 1, 0, 0
0.062781280, 1, 0, 0, 0
0.062781760, 1, 1, 0, 0
0.062782000, 1, 0, 0, 0
0.062782080, 1, 1, 0, 0
0.062782320, 1, 0, 0, 0
0.062782640, 1, 1, 0, 0
0.062782720, 1, 0, 0, 0
0.062783120, 1, 1, 0, 0
0.062783280, 1, 0, 0, 0
0.062783360, 1, 1, 0, 0
0.062783680, 1, 0, 0, 0
0.062783840, 1, 1, 0, 0
0.062784480, 1, 0, 0, 0
0.062784640, 1, 1, 0, 0
0.062784960, 1, 0, 0, 0
0.062785200, 1, 1, 0, 0
0.062785680, 1, 0, 0, 0
0.062785920, 1, 1, 0, 0
0.062786160, 1, 0, 0, 0
0.062786640, 1, 1, 0, 0
0.062786880, 1, 0, 0, 0
0.062787040, 1, 1, 0, 0
0.062787200, 1, 0, 0, 0
0.062787280, 1, 1, 0, 0
0.062787440, 1, 0, 0, 0
0.062787520, 1, 1, 0, 0
0.062787600, 1, 0, 0, 0
0.062787760, 1, 1, 0, 0
0.062787840, 1, 0, 0, 0
0.062787920, 1, 1, 0, 0
0.062788160, 1, 0, 0, 0
0.062788320, 1, 1, 0, 0
0.062788400, 1, 0, 0, 0
0.062788560, 1, 1, 0, 0
0.062788800, 1, 0, 0, 0
0.062788880, 1, 1, 0, 0
0.062790080, 1, 0, 0, 0
0.062790240, 1, 1, 0, 0
0.062790320, 1, 0, 0, 0
0.062790400, 1, 1, 0, 0
0.062791040, 1, 0, 0, 0
0.062791120, 1, 1, 0, 0
0.062791280, 1, 0, 0, 0
0.062791440, 1, 1, 0, 0
0.062791600, 1, 0, 0, 0
0.062791760, 1, 1, 0, 0
0.062792000, 1, 0, 0, 0
0.062792320, 1, 1, 0, 0
0.062792560, 1, 0, 0, 0
0.062792960, 1, 1, 0, 0
0.062793200, 1, 0, 0, 0
0.062793280, 1, 1, 0, 0
0.062793360, 1, 0, 0, 0
0.062793680, 1, 1, 0, 0
0.062793760, 1, 0, 0, 0
0.062793840, 1, 1, 0, 0
0.062794080, 1, 0, 0, 0
0.062794160, 1, 1, 0, 0
0.062794240, 1, 0, 0, 0
0.062794320, 1, 1, 0, 0
0.062794480, 1, 0, 0, 0
0.062794640, 1, 1, 0, 0
0.062794880, 1, 0, 0, 0
0.062794960, 1, 1, 0, 0
0.062795040, 1, 0, 0, 0
0.062795120, 1, 1, 0, 0
0.062795520, 1, 0, 0, 0
0.062795600, 1, 1, 0, 0
0.062795760, 1, 0, 0, 0
0.062795840, 1, 1, 0, 0
0.062795920, 1, 0, 0, 0
0.062796240, 1, 1, 0, 0
0.062796320, 1, 0, 0, 0
0.062796400, 1, 1, 0, 0
0.062796480, 1, 0, 0, 0
0.062796560, 1, 1, 0, 0
0.062796720, 1, 0, 0, 0
0.062796880, 1, 1, 0, 0
0.062797040, 1, 0, 0, 0
0.062797200, 1, 1, 0, 0
0.062797360, 1, 0, 0, 0
0.062797440, 1, 1, 0, 0
0.062797600, 1, 0, 0, 0
0.062797760, 1, 1, 0, 0
0.062797920, 1, 0, 0, 0
0.062798080, 1, 1, 0, 0
0.062798400, 1, 0, 0, 0
0.062798480, 1, 1, 0, 0
0.062798560, 1, 0, 0, 0
0.062798640, 1, 1, 0, 0
0.062798720, 1, 0, 0, 0
0.062798800, 1, 1, 0, 0
0.062798880, 1, 0, 0, 0
0.062799040, 1, 1, 0, 0
0.062799200, 1, 0, 0, 0
0.062799280, 1, 1, 0, 0
0.062799360, 1, 0, 0, 0
0.062799440, 1, 1, 0, 0
0.062799680, 1, 0, 0, 0
0.062799920, 1, 1, 0, 0
0.062800000, 1, 0, 0, 0
0.062800080, 1, 1, 0, 0
0.062800160, 1, 0, 0, 0
0.062800240, 1, 1, 0, 0
0.062800320, 1, 0, 0, 0
0.062800480, 1, 1, 0, 0
0.062800560, 1, 0, 0, 0
0.062800720, 1, 1, 0, 0
0.062801040, 1, 0, 0, 0
0.062801280, 1, 1, 0, 0
0.062801760, 1, 0, 0, 0
0.062801840, 1, 1, 0, 0
0.062801920, 1, 0, 0, 0
0.062802000, 1, 1, 0, 0
0.062802160, 1, 0, 0, 0
0.062802320, 1, 1, 0, 0
0.062802400, 1, 0, 0, 0
0.062802560, 1, 1, 0, 0
0.062802880, 1, 0, 0, 0
0.062802960, 1, 1, 0, 0
0.062803120, 1, 0, 0, 0
0.062803200, 1, 1, 0, 0
0.062803520, 1, 0, 0, 0
0.062803760, 1, 1, 0, 0
0.062803920, 1, 0, 0, 0
0.062804320, 1, 1, 0, 0
0.062804400, 1, 0, 0, 0
0.062804720, 1, 1, 0, 0
0.062804800, 1, 0, 0, 0
0.062804960, 1, 1, 0, 0
0.062805200, 1, 0, 0, 0
0.062805440, 1, 1, 0, 0
0.062805520, 1, 0, 0, 0
0.062805680, 1, 1, 0, 0
0.062805760, 1, 0, 0, 0
0.062806160, 1, 1, 0, 0
0.062806240, 1, 0, 0, 0
0.062806320, 1, 1, 0, 0
0.062806400, 1, 0, 0, 0
0.062806640, 1, 1, 0, 0
0.062806880, 1, 0, 0, 0
0.062806960, 1, 1, 0, 0
0.062807040, 1, 0, 0, 0
0.062807280, 1, 1, 0, 0
0.062807360, 1, 0, 0, 0
0.062807520, 1, 1, 0, 0
0.062807680, 1, 0, 0, 0
0.062808080, 1, 1, 0, 0
0.062808160, 1, 0, 0, 0
0.062808480, 1, 1, 0, 0
0.062808560, 1, 0, 0, 0
0.062808640, 1, 1, 0, 0
0.062808800, 1, 0, 0, 0
0.062808960, 1, 1, 0, 0
0.062809040, 1, 0, 0, 0
0.062809200, 1, 1, 0, 0
0.062809280, 1, 0, 0, 0
0.062809360, 1, 1, 0, 0
0.062809440, 1, 0, 0, 0
0.062809600, 1, 1, 0, 0
0.062809680, 1, 0, 0, 0
0.062809760, 1, 1, 0, 0
0.062809920, 1, 0, 0, 0
0.062810000, 1, 1, 0, 0
0.062810160, 1, 0, 0, 0
0.062810240, 1, 1, 0, 0
0.062810320, 1, 0, 0, 0
0.062810480, 1, 1, 0, 0
0.062810640, 1, 0, 0, 0
0.062810720, 1, 1, 0, 0
0.062810880, 1, 0, 0, 0
0.062811040, 1, 1, 0, 0
0.062811120, 1, 0, 0, 0
0.062811200, 1, 1, 0, 0
0.062811280, 1, 0, 0, 0
0.062811360, 1, 1, 1, 0
0.062812000, 0, 0, 0, 0
0.062812080, 0, 1, 0, 0
0.062812880, 1, 1, 0, 0
0.062812960, 0, 1, 0, 0
0.062813200, 1, 1, 0, 0
0.062813280, 0, 1, 0, 0
0.062813360, 1, 1, 0, 0
0.062813520, 0, 1, 0, 0
0.062813600, 1, 1, 0, 0
0.062814560, 1, 0, 0, 0
0.062814880, 1, 1, 0, 0
0.062847440, 1, 1, 0, 1
0.062847840, 1, 1, 0, 0
0.062848240, 1, 1, 0, 1
0.062925280, 1, 1, 0, 0
0.062991440, 1, 1, 0, 1
0.062991520, 1, 1, 0, 0
0.062992240, 1, 1, 0, 1
0.063070160, 1, 1, 0, 0
0.063136400, 1, 1, 0, 1
0.063136720, 1, 1, 0, 0
0.063136880, 1, 1, 0, 1
0.063214000, 1, 1, 0, 0
0.063214080, 1, 1, 0, 1
0.063214160, 1, 1, 0, 0
0.063281280, 1, 1, 0, 1
0.063358480, 1, 1, 0, 0
0.063425360, 1, 1, 0, 1
0.063503120, 1, 1, 0, 0
0.063569600, 1, 1, 0, 1
0.063569680, 1, 1, 0, 0
0.063570000, 1, 1, 0, 1
0.063574880, 1, 0, 0, 1
0.063575040, 1, 1, 0, 1
0.063575120, 1, 0, 0, 1
0.063575440, 1, 1, 0, 1
0.063575520, 1, 0, 0, 1
0.063575680, 1, 1, 0, 1
0.063575760, 1, 0, 0, 1
0.063575920, 1, 1, 0, 1
0.063576000, 1, 0, 0, 1
0.063576080, 1, 1, 0, 1
0.063576320, 1, 0, 0, 1
0.063576560, 1, 1, 0, 1
0.063576800, 1, 0, 0, 1
0.063576960, 1, 1, 0, 1
0.063577040, 1, 0, 0, 1
0.063577200, 1, 1, 0, 1
0.063577280, 1, 0, 0, 1
0.063577360, 1, 1, 0, 1
0.063577680, 1, 0, 0, 1
0.063577840, 1, 1, 0, 1
0.063578080, 1, 0, 0, 1
0.063578160, 1, 1, 0, 1
0.063578320, 1, 0, 0, 1
0.063578480, 1, 1, 0, 1
0.063578560, 1, 0, 0, 1
0.063578640, 1, 1, 0, 1
0.063578720, 1, 0, 0, 1
0.063578800, 1, 1, 0, 1
0.063578880, 1, 0, 0, 1
0.063579280, 1, 1, 0, 1
0.063579360, 1, 0, 0, 1
0.063579840, 1, 1, 0, 1
0.063579920, 1, 0, 0, 1
0.063581120, 1, 1, 0, 1
0.063581200, 1, 0, 0, 1
0.063581280, 1, 1, 0, 1
0.063581520, 1, 0, 0, 1
0.063581680, 1, 1, 0, 1
0.063581920, 1, 0, 0, 1
0.063582000, 1, 1, 0, 1
0.063582080, 1, 0, 0, 1
0.063582560, 1, 1, 0, 1
0.063582800, 1, 0, 0, 1
0.063582960, 1, 1, 0, 1
0.063583040, 1, 0, 0, 1
0.063583120, 1, 1, 0, 1
0.063583200, 1, 0, 0, 1
0.063583360, 1, 1, 0, 1
0.063583440, 1, 0, 0, 1
0.063583600, 1, 1, 0, 1
0.063583760, 1, 0, 0, 1
0.063583840, 1, 1, 0, 1
0.063584000, 1, 0, 0, 1
0.063584320, 1, 1, 0, 1
0.063584480, 1, 0, 0, 1
0.063584880, 1, 1, 0, 1
0.063584960, 1, 0, 0, 1
0.063585040, 1, 1, 0, 1
0.063585280, 1, 0, 0, 1
0.063585360, 1, 1, 0, 1
0.063585600, 1, 0, 0, 1
0.063585680, 1, 1, 0, 1
0.063585760, 1, 0, 0, 1
0.063586240, 1, 1, 0, 1
0.063587200, 1, 0, 0, 1
0.063587280, 1, 1, 0, 1
0.063587520, 1, 0, 0, 1
0.063587600, 1, 1, 0, 1
0.063588080, 1, 0, 0, 1
0.063588320, 1, 1, 0, 1
0.063588480, 1, 0, 0, 1
0.063588560, 1, 1, 0, 1
0.063588800, 1, 0, 0, 1
0.063589120, 1, 1, 0, 1
0.063589280, 1, 0, 0, 1
0.063589440, 1, 1, 0, 1
0.063589520, 1, 0, 0, 1
0.063589600, 1, 1, 0, 1
0.063589680, 1, 0, 0, 1
0.063589840, 1, 1, 0, 1
0.063590000, 1, 0, 0, 1
0.063590240, 1, 1, 0, 1
0.063590400, 1, 0, 0, 1
0.063590480, 1, 1, 0, 1
0.063590560, 1, 0, 0, 1
0.063590640, 1, 1, 0, 1
0.063590800, 1, 0, 0, 1
0.063590960, 1, 1, 0, 1
0.063591040, 1, 0, 0, 1
0.063591120, 1, 1, 0, 1
0.063591200, 1, 0, 0, 1
0.063591280, 1, 1, 0, 1
0.063591360, 1, 0, 0, 1
0.063591760, 1, 1, 0, 1
0.063591840, 1, 0, 0, 1
0.063591920, 1, 1, 0, 1
0.063592000, 1, 0, 0, 1
0.063592160, 1, 1, 0, 1
0.063592240, 1, 0, 0, 1
0.063592320, 1, 1, 0, 1
0.063592480, 1, 0, 0, 1
0.063592880, 1, 1, 0, 1
0.063593120, 1, 0, 0, 1
0.063593280, 1, 1, 0, 1
0.063593600, 1, 0, 0, 1
0.063593680, 1, 1, 0, 1
0.063593760, 1, 0, 0, 1
0.063594000, 1, 1, 0, 1
0.063594160, 1, 0, 0, 1
0.063594320, 1, 1, 0, 1
0.063594400, 1, 0, 0, 1
0.063594640, 1, 1, 0, 1
0.063594880, 1, 0, 0, 1
0.063594960, 1, 1, 0, 1
0.063595200, 1, 0, 0, 1
0.063595520, 1, 1, 0, 1
0.063595680, 1, 0, 0, 1
0.063596000, 1, 1, 0, 1
0.063596160, 1, 0, 0, 1
0.063596240, 1, 1, 0, 1
0.063596560, 1, 0, 0, 1
0.063596720, 1, 1, 0, 1
0.063596800, 1, 0, 0, 1
0.063596880, 1, 1, 0, 1
0.063596960, 1, 0, 0, 1
0.063597040, 1, 1, 0, 1
0.063597360, 1, 0, 0, 1
0.063597440, 1, 1, 0, 1
0.063597600, 1, 0, 0, 1
0.063597760, 1, 1, 0, 1
0.063598240, 1, 0, 0, 1
0.063598320, 1, 1, 0, 1
0.063598480, 1, 0, 0, 1
0.063598640, 1, 1, 0, 1
0.063598720, 1, 0, 0, 1
0.063598800, 1, 1, 0, 1
0.063598880, 1, 0, 0, 1
0.063599120, 1, 1, 0, 1
0.063599200, 1, 0, 0, 1
0.063599280, 1, 1, 0, 1
0.063599360, 1, 0, 0, 1
0.063599440, 1, 1, 0, 1
0.063599600, 1, 0, 0, 1
0.063599680, 1, 1, 0, 1
0.063599760, 1, 0, 0, 1
0.063599840, 1, 1, 0, 1
0.063600240, 1, 0, 0, 1
0.063600400, 1, 1, 0, 1
0.063600560, 1, 0, 0, 1
0.063600640, 1, 1, 0, 1
0.063600960, 1, 0, 0, 1
0.063601120, 1, 1, 0, 1
0.063601200, 1, 0, 0, 1
0.063601360, 1, 1, 0, 1
0.063601680, 1, 0, 0, 1
0.063601920, 1, 1, 0, 1
0.063602320, 1, 0, 0, 1
0.063602400, 1, 1, 0, 1
0.063602480, 1, 0, 0, 1
0.063602640, 1, 1, 0, 1
0.063602800, 1, 0, 0, 1
0.063602880, 1, 1, 0, 1
0.063602960, 1, 0, 0, 1
0.063603040, 1, 1, 0, 1
0.063603120, 1, 0, 0, 1
0.063603280, 1, 1, 0, 1
0.063603440, 1, 0, 0, 1
0.063603520, 1, 1, 0, 1
0.063603680, 1, 0, 0, 1
0.063603920, 1, 1, 0, 1
0.063604080, 1, 0, 0, 1
0.063604160, 1, 1, 0, 1
0.063604240, 1, 0, 0, 1
0.063604480, 1, 1, 0, 1
0.063604800, 1, 0, 0, 1
0.063604960, 1, 1, 0, 1
0.063605120, 1, 0, 0, 1
0.063605200, 1, 1, 0, 1
0.063605440, 1, 0, 0, 1
0.063605520, 1, 1, 0, 1
0.063605600, 1, 0, 0, 1
0.063605760, 1, 1, 0, 1
0.063606080, 1, 0, 0, 1
0.063606160, 1, 1, 0, 1
0.063606240, 1, 0, 0, 1
0.063606320, 1, 1, 0, 1
0.063606800, 1, 0, 0, 1
0.063606880, 1, 1, 0, 1
0.063606960, 1, 0, 0, 1
0.063607440, 1, 1, 0, 1
0.063607520, 1, 0, 0, 1
0.063607760, 1, 1, 0, 1
0.063608000, 1, 0, 0, 1
0.063608080, 1, 1, 0, 1
0.063608320, 1, 0, 0, 1
0.063608800, 1, 1, 0, 1
0.063608960, 1, 0, 0, 1
0.063609040, 1, 1, 0, 1
0.063609280, 1, 0, 0, 1
0.063609360, 1, 1, 0, 1
0.063609440, 1, 0, 0, 1
0.063609520, 1, 1, 0, 1
0.063609680, 1, 0, 0, 1
0.063609920, 1, 1, 0, 1
0.063610160, 1, 0, 0, 1
0.063610240, 1, 1, 0, 1
0.063610320, 1, 0, 0, 1
0.063610640, 1, 1, 0, 1
0.063610720, 1, 0, 0, 1
0.063610880, 1, 1, 0, 1
0.063610960, 1, 0, 0, 1
0.063611360, 1, 1, 0, 1
0.063611440, 1, 0, 0, 1
0.063611520, 1, 1, 0, 1
0.063611600, 1, 0, 0, 1
0.063611760, 1, 1, 0, 1
0.063611920, 1, 0, 0, 1
0.063612400, 1, 1, 0, 1
0.063612560, 1, 0, 0, 1
0.063612720, 1, 1, 0, 1
0.063612880, 1, 0, 0, 1
0.063613040, 1, 1, 0, 1
0.063613120, 1, 0, 0, 1
0.063613200, 1, 1, 0, 1
0.063613520, 1, 0, 0, 1
0.063613600, 1, 1, 0, 1
0.063613680, 1, 0, 0, 1
0.063613840, 1, 1, 0, 1
0.063614160, 1, 0, 0, 1
0.063614240, 1, 1, 0, 1
0.063614320, 1, 0, 0, 1
0.063614400, 1, 1, 0, 1
0.063614800, 1, 0, 0, 1
0.063614880, 1, 1, 0, 1
0.063614960, 1, 0, 0, 1
0.063615200, 1, 1, 0, 1
0.063615440, 1, 0, 0, 1
0.063615520, 1, 1, 0, 1
0.063615680, 1, 0, 0, 1
0.063615760, 1, 1, 0, 1
0.063615840, 1, 0, 0, 1
0.063616160, 1, 1, 0, 1
0.063616240, 1, 0, 0, 1
0.063616320, 1, 1, 0, 1
0.063616640, 1, 0, 0, 1
0.063616800, 1, 1, 0, 1
0.063616880, 1, 0, 0, 1
0.063617040, 1, 1, 0, 1
0.063617120, 1, 0, 0, 1
0.063617440, 1, 1, 0, 1
0.063617520, 1, 0, 0, 1
0.063617600, 1, 1, 0, 1
0.063617760, 1, 0, 0, 1
0.063617840, 1, 1, 0, 1
0.063618000, 1, 0, 0, 1
0.063618080, 1, 1, 0, 1
0.063618160, 1, 0, 0, 1
0.063618560, 1, 1, 0, 1
0.063618640, 1, 0, 0, 1
0.063618720, 1, 1, 0, 1
0.063618800, 1, 0, 0, 1
0.063618880, 1, 1, 0, 1
0.063619040, 1, 0, 0, 1
0.063619120, 1, 1, 0, 1
0.063619200, 1, 0, 0, 1
0.063619360, 1, 1, 0, 1
0.063619600, 1, 0, 0, 1
0.063620080, 1, 1, 0, 1
0.063620240, 1, 0, 0, 1
0.063620640, 1, 1, 0, 1
0.063621040, 1, 0, 0, 1
0.063621120, 1, 1, 0, 1
0.063621200, 1, 0, 0, 1
0.063621600, 1, 1, 0, 1
0.063621680, 1, 0, 0, 1
0.063621760, 1, 1, 0, 1
0.063621840, 1, 0, 0, 1
0.063621920, 1, 1, 0, 1
0.063622000, 1, 0, 0, 1
0.063622160, 1, 1, 0, 1
0.063622240, 1, 0, 0, 1
0.063622400, 1, 1, 0, 1
0.063622480, 1, 0, 0, 1
0.063622960, 1, 1, 0, 1
0.063623040, 1, 0, 0, 1
0.063623280, 1, 1, 0, 1
0.063623520, 1, 0, 0, 1
0.063624080, 1, 1, 0, 1
0.063624160, 1, 0, 0, 1
0.063624560, 1, 1, 0, 1
0.063624720, 1, 0, 0, 1
0.063625520, 1, 1, 0, 1
0.063625680, 1, 0, 0, 1
0.063625840, 1, 1, 0, 1
0.063626160, 1, 0, 0, 1
0.063626240, 1, 1, 0, 1
0.063626320, 1, 0, 0, 1
0.063626560, 1, 1, 0, 1
0.063626640, 1, 0, 0, 1
0.063626880, 1, 1, 0, 1
0.063626960, 1, 0, 0, 1
0.063627120, 1, 1, 0, 1
0.063627200, 1, 0, 0, 1
0.063627280, 1, 1, 0, 1
0.063627360, 1, 0, 0, 1
0.063627440, 1, 1, 0, 1
0.063627600, 1, 0, 0, 1
0.063627760, 1, 1, 0, 1
0.063627840, 1, 0, 0, 1
0.063628000, 1, 1, 0, 1
0.063628080, 1, 0, 0, 1
0.063628320, 1, 1, 0, 1
0.063628400, 1, 0, 0, 1
0.063628640, 1, 1, 0, 1
0.063628800, 1, 0, 0, 1
0.063629040, 1, 1, 0, 1
0.063629120, 1, 0, 0, 1
0.063629440, 1, 1, 0, 1
0.063629520, 1, 0, 0, 1
0.063629600, 1, 1, 0, 1
0.063629680, 1, 0, 0, 1
0.063629760, 1, 1, 0, 1
0.063629840, 1, 0, 0, 1
0.063630000, 1, 1, 0, 1
0.063630160, 1, 0, 0, 1
0.063630320, 1, 1, 0, 1
0.063630560, 1, 0, 0, 1
0.063630880, 1, 1, 0, 1
0.063630960, 1, 0, 0, 1
0.063631040, 1, 1, 0, 1
0.063631280, 1, 0, 0, 1
0.063631360, 1, 1, 0, 1
0.063631440, 1, 0, 0, 1
0.063631600, 1, 1, 0, 1
0.063631840, 1, 0, 0, 1
0.063631920, 1, 1, 0, 1
0.063632000, 1, 0, 0, 1
0.063632240, 1, 1, 0, 1
0.063632720, 1, 0, 0, 1
0.063633120, 1, 1, 0, 1
0.063633200, 1, 0, 0, 1
0.063633520, 1, 1, 0, 1
0.063633680, 1, 0, 0, 1
0.063633760, 1, 1, 0, 1
0.063633840, 1, 0, 0, 1
0.063634160, 1, 1, 0, 1
0.063634320, 1, 0, 0, 1
0.063634400, 1, 1, 0, 1
0.063634480, 1, 0, 0, 1
0.063634880, 1, 1, 0, 1
0.063635120, 1, 0, 0, 1
0.063635440, 1, 1, 0, 1
0.063635520, 1, 0, 0, 1
0.063635680, 1, 1, 0, 1
0.063635920, 1, 0, 0, 1
0.063636080, 1, 1, 0, 1
0.063636160, 1, 0, 0, 1
0.063636320, 1, 1, 0, 1
0.063636480, 1, 0, 0, 1
0.063636800, 1, 1, 0, 1
0.063636960, 1, 0, 0, 1
0.063637040, 1, 1, 0, 1
0.063637120, 1, 0, 0, 1
0.063637440, 1, 1, 0, 1
0.063637520, 1, 0, 0, 1
0.063638160, 1, 1, 0, 1
0.063638240, 1, 0, 0, 1
0.063638320, 1, 1, 0, 1
0.063638480, 1, 0, 0, 1
0.063638720, 1, 1, 0, 1
0.063638800, 1, 0, 0, 1
0.063638880, 1, 1, 0, 1
0.063638960, 1, 0, 0, 1
0.063639040, 1, 1, 0, 1
0.063639120, 1, 0, 0, 1
0.063639360, 1, 1, 0, 1
0.063639520, 1, 0, 0, 1
0.063640160, 1, 1, 0, 1
0.063640320, 1, 0, 0, 1
0.063640560, 1, 1, 0, 1
0.063640800, 1, 0, 0, 1
0.063640880, 1, 1, 0, 1
0.063641040, 1, 0, 0, 1
0.063641360, 1, 1, 0, 1
0.063641520, 1, 0, 0, 1
0.063641600, 1, 1, 0, 1
0.063641680, 1, 0, 0, 1
0.063642080, 1, 1, 0, 1
0.063642320, 1, 0, 0, 1
0.063642640, 1, 1, 0, 1
0.063642720, 1, 0, 0, 1
0.063643200, 1, 1, 0, 1
0.063643280, 1, 0, 0, 1
0.063643440, 1, 1, 0, 1
0.063643600, 1, 0, 0, 1
0.063643760, 1, 1, 0, 1
0.063643840, 1, 0, 0, 1
0.063643920, 1, 1, 0, 1
0.063644000, 1, 0, 0, 1
0.063644080, 1, 1, 0, 1
0.063644160, 1, 0, 0, 1
0.063644400, 1, 1, 0, 1
0.063644480, 1, 0, 0, 1
0.063644800, 1, 1, 0, 1
0.063644880, 1, 0, 0, 1
0.063645040, 1, 1, 0, 1
0.063645120, 1, 0, 0, 1
0.063645200, 1, 1, 0, 1
0.063645280, 1, 0, 0, 1
0.063645680, 1, 1, 0, 1
0.063645760, 1, 0, 0, 1
0.063646080, 1, 1, 0, 1
0.063646160, 1, 0, 0, 1
0.063646320, 1, 1, 0, 1
0.063646400, 1, 0, 0, 1
0.063646560, 1, 0, 0, 0
0.063646880, 1, 0, 0, 1
0.063646960, 1, 0, 0, 0
0.063647120, 1, 1, 0, 1
0.063647280, 1, 0, 0, 1
0.063647360, 1, 0, 0, 0
0.063647600, 1, 1, 0, 0
0.063647680, 1, 0, 0, 0
0.063647760, 1, 1, 0, 0
0.063647840, 1, 0, 0, 0
0.063647920, 1, 1, 0, 0
0.063648000, 1, 0, 0, 0
0.063648240, 1, 1, 0, 0
0.063648400, 1, 0, 0, 0
0.063648480, 1, 1, 0, 0
0.063648720, 1, 0, 0, 0
0.063648960, 1, 1, 0, 0
0.063649280, 1, 0, 0, 0
0.063649520, 1, 1, 0, 0
0.063649600, 1, 0, 0, 0
0.063649840, 1, 1, 0, 0
0.063649920, 1, 0, 0, 0
0.063650000, 1, 1, 0, 0
0.063650240, 1, 0, 0, 0
0.063651280, 1, 1, 0, 0
0.063651840, 1, 0, 0, 0
0.063652240, 1, 1, 0, 0
0.063652320, 1, 0, 0, 0
0.063652400, 1, 1, 0, 0
0.063652960, 1, 0, 0, 0
0.063653200, 1, 1, 0, 0
0.063653440, 1, 0, 0, 0
0.063653680, 1, 1, 0, 0
0.063654080, 1, 0, 0, 0
0.063654320, 1, 1, 0, 0
0.063654400, 1, 0, 0, 0
0.063654480, 1, 1, 0, 0
0.063654800, 1, 0, 0, 0
0.063654880, 1, 1, 0, 0
0.063655280, 1, 0, 0, 0
0.063655600, 1, 1, 0, 0
0.063656000, 1, 0, 0, 0
0.063656080, 1, 1, 0, 0
0.063656560, 1, 0, 0, 0
0.063656720, 1, 1, 0, 0
0.063656880, 1, 0, 0, 0
0.063657040, 1, 1, 0, 0
0.063657280, 1, 0, 0, 0
0.063657520, 1, 1, 0, 0
0.063657840, 1, 0, 0, 0
0.063657920, 1, 1, 0, 0
0.063658560, 1, 0, 0, 0
0.063658720, 1, 1, 0, 0
0.063658800, 1, 0, 0, 0
0.063658960, 1, 1, 0, 0
0.063659120, 1, 0, 0, 0
0.063659520, 1, 1, 0, 0
0.063659840, 1, 0, 0, 0
0.063659920, 1, 1, 0, 0
0.063660400, 1, 0, 0, 0
0.063660560, 1, 1, 0, 0
0.063660640, 1, 0, 0, 0
0.063660800, 1, 1, 0, 0
0.063661040, 1, 0, 0, 0
0.063661120, 1, 1, 0, 0
0.063661680, 1, 0, 0, 0
0.063661760, 1, 1, 0, 0
0.063662000, 1, 0, 0, 0
0.063662160, 1, 1, 0, 0
0.063662320, 1, 0, 0, 0
0.063662560, 1, 1, 0, 0
0.063662640, 1, 0, 0, 0
0.063662720, 1, 1, 0, 0
0.063662960, 1, 0, 0, 0
0.063663040, 1, 1, 0, 0
0.063663120, 1, 0, 0, 0
0.063663280, 1, 1, 0, 0
0.063663360, 1, 0, 0, 0
0.063663440, 1, 1, 0, 0
0.063663600, 1, 0, 0, 0
0.063663760, 1, 1, 0, 0
0.063663840, 1, 0, 0, 0
0.063664000, 1, 1, 0, 0
0.063664240, 1, 0, 0, 0
0.063664320, 1, 1, 0, 0
0.063664400, 1, 0, 0, 0
0.063664480, 1, 1, 0, 0
0.063664560, 1, 0, 0, 0
0.063664720, 1, 1, 0, 0
0.063664880, 1, 0, 0, 0
0.063665040, 1, 1, 0, 0
0.063665520, 1, 0, 0, 0
0.063665600, 1, 1, 0, 0
0.063665760, 1, 0, 0, 0
0.063665840, 1, 1, 0, 0
0.063665920, 1, 0, 0, 0
0.063666000, 1, 1, 0, 0
0.063666160, 1, 0, 0, 0
0.063666400, 1, 1, 0, 0
0.063666480, 1, 0, 0, 0
0.063666640, 1, 1, 0, 0
0.063666880, 1, 0, 0, 0
0.063667120, 1, 1, 0, 0
0.063667520, 1, 0, 0, 0
0.063667600, 1, 1, 0, 0
0.063667760, 1, 0, 0, 0
0.063667840, 1, 1, 0, 0
0.063668800, 1, 0, 0, 0
0.063669040, 1, 1, 0, 0
0.063669120, 1, 0, 0, 0
0.063669680, 1, 1, 0, 0
0.063669840, 1, 0, 0, 0
0.063670080, 1, 1, 0, 0
0.063670240, 1, 0, 0, 0
0.063670720, 1, 1, 0, 0
0.063670880, 1, 0, 0, 0
0.063671360, 1, 1, 0, 0
0.063671520, 1, 0, 0, 0
0.063671600, 1, 1, 0, 0
0.063671680, 1, 0, 0, 0
0.063671920, 1, 1, 0, 0
0.063672000, 1, 0, 0, 0
0.063672080, 1, 1, 0, 0
0.063672400, 1, 0, 0, 0
0.063672560, 1, 1, 0, 0
0.063672640, 1, 0, 0, 0
0.063672720, 1, 1, 0, 0
0.063672960, 1, 0, 0, 0
0.063673200, 1, 1, 0, 0
0.063673280, 1, 0, 0, 0
0.063673440, 1, 1, 0, 0
0.063673520, 1, 0, 0, 0
0.063673600, 1, 1, 0, 0
0.063673680, 1, 0, 0, 0
0.063673840, 1, 1, 0, 0
0.063674080, 1, 0, 0, 0
0.063674240, 1, 1, 0, 0
0.063674320, 1, 0, 0, 0
0.063674480, 1, 1, 0, 0
0.063674720, 1, 0, 0, 0
0.063675120, 1, 1, 0, 0
0.063675280, 1, 0, 0, 0
0.063675440, 1, 1, 0, 0
0.063675600, 1, 0, 0, 0
0.063675760, 1, 1, 0, 0
0.063675840, 1, 0, 0, 0
